Year,Location,Rent,PropertyType,NumberofBedrooms,CPI,Price.Rent.Ratio,VacancyRate,HousingStock
2008,"Navan Road, Dublin 7",1151.79,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Navan Road, Dublin 7",1151.79,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Navan Road, Dublin 7",1347.48,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Ongar, Dublin 15",1082.61,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Ongar, Dublin 15",1082.61,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Palmerstown, Dublin 20",1243.88,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Parnell Street, Dublin 1",1361.5,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Pearse Street, Dublin 2",1292.61,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Pearse Street, Dublin 2",1292.61,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Pembroke, Dublin 4",1418.21,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Phibsboro, Dublin 7",1075.55,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Phibsboro, Dublin 7",1181.27,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Phibsboro, Dublin 7",1277.99,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Phibsboro, Dublin 7",642.01,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Porterstown, Dublin 15",1151.74,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Porterstown, Dublin 15",1151.74,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Portmarnock, Dublin",1232.32,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Portmarnock, Dublin",1232.32,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",1135.99,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",1135.99,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",1327.72,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",1327.72,Terrace house,1 to 3 bed,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",773.51,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Portobello, Dublin 8",773.51,Other flats,1 to 3 bed,47.33,123.4,0,1960000
2008,"Raheny, Dublin 5",1307.08,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Raheny, Dublin 5",1318.56,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Raheny, Dublin 5",1381.5,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Ranelagh, Dublin 6",1168.27,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Ranelagh, Dublin 6",1577.52,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Ranelagh, Dublin 6",1785.92,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Ranelagh, Dublin 6",729.32,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Rathcoole, Dublin",1038.6,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rathcoole, Dublin",1038.6,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Rathfarnham, Dublin 14",1304.26,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rathfarnham, Dublin 14",1333.07,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathfarnham, Dublin 14",1495.56,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathfarnham, Dublin 16",1293.5,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rathfarnham, Dublin 16",1493.46,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathgar, Dublin 6",1055.92,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rathgar, Dublin 6",1521.91,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathgar, Dublin 6",1625.7,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathgar, Dublin 6",773.41,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Rathmines, Dublin 6",1183.37,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rathmines, Dublin 6",1326.84,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathmines, Dublin 6",1524.46,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Rathmines, Dublin 6",776.12,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Rialto, Dublin 8",1235.21,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rialto, Dublin 8",1235.21,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Ringsend, Dublin 4",1376.89,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Ringsend, Dublin 4",1437.58,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Royal Canal Park, Dublin 15",1239.3,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rush, Dublin",1015.28,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Rush, Dublin",1015.28,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Rush, Dublin",1112.32,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Saggart, Dublin",1215.87,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Saggart, Dublin",1311.5,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Sandycove, Dublin",1287.17,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Sandycove, Dublin",1287.17,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Sandyford, Dublin 18",1433.26,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Sandyford, Dublin 18",1572.76,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Sandymount, Dublin 4",1478.26,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Sandymount, Dublin 4",1723.2,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Sandymount, Dublin 4",1883.24,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Santry, Dublin 9",1218.69,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Santry, Dublin 9",1253.99,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Shankill, Dublin",1261.05,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Shankill, Dublin",1405.38,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Skerries, Dublin",1023.1,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Skerries, Dublin",1023.1,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Skerries, Dublin",1086.36,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Skerries, Dublin",1135.21,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Smithfield, Dublin 7",1377.41,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Smithfield, Dublin 7",1377.41,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"South Circular Road, Dublin 8",1351.14,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"South Circular Road, Dublin 8",695.16,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"South Circular Road, Dublin 8",700.06,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"South Circular Road, Dublin 8",700.06,Other flats,1 to 3 bed,47.33,123.4,0,1960000
2008,"South Circular Road, Dublin 8",700.06,Other flats,1 to 2 bed,47.33,123.4,0,1960000
2008,"Spencer Dock, Dublin 1",1611.11,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"St Margarets Road, Dublin 11",1107.33,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"St Margarets Road, Dublin 11",1107.33,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Stepaside, Dublin 18",1266.87,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Stepaside, Dublin 18",1266.87,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Stepaside, Dublin",1280.71,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Stepaside, Dublin",1280.71,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Stillorgan, Dublin",1475.87,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Stillorgan, Dublin",1568.47,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Stillorgan, Dublin",1643.39,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Stoneybatter, Dublin 7",1280.97,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Stoneybatter, Dublin 7",829.95,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Summerhill, Dublin 1",1176.84,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Sutton, Dublin 13",1232.67,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Sutton, Dublin 13",1276.62,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Sutton, Dublin 13",1364.81,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Sutton, Dublin 13",1364.81,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Swords, Dublin",1123.52,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Swords, Dublin",1204.36,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Swords, Dublin",1298.68,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Tallaght, Dublin 24",1110.88,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Tallaght, Dublin 24",1188.22,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Tallaght, Dublin 24",1248.69,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Tara Street, Dublin 2",1278,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Tara Street, Dublin 2",1278,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Tara Street, Dublin 2",1278,Apartment,1 to 2 bed,47.33,123.4,0,1960000
2008,"Temple Bar, Dublin 2",1483.5,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Temple Bar, Dublin 2",1483.5,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Templeogue, Dublin 6W",1556.82,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6",1279.92,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6",708.82,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6",708.82,Other flats,1 to 3 bed,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6W",1377.86,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6W",1530.05,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6W",1661.54,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Terenure, Dublin 6W",586.87,Other flats,All bedrooms,47.33,123.4,0,1960000
2008,"Townsend Street, Dublin 2",1323.71,Apartment,1 to 3 bed,47.33,123.4,0,1960000
2008,"Townsend Street, Dublin 2",1323.71,Apartment,All bedrooms,47.33,123.4,0,1960000
2008,"Tyrrelstown, Dublin 15",1296.05,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Tyrrelstown, Dublin 15",1328.83,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Walkinstown, Dublin 12",1233.3,Terrace house,All bedrooms,47.33,123.4,0,1960000
2008,"Walkinstown, Dublin 12",1360.64,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Whitehall, Dublin 9",1380.65,Semi detached house,All bedrooms,47.33,123.4,0,1960000
2008,"Whitehall, Dublin 9",1459.17,Apartment,All bedrooms,47.33,123.4,0,1960000
2009,"Artane, Dublin 5",1125.55,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Artane, Dublin 5",1200.56,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Artane, Dublin 5",1248.51,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ashtown, Dublin 15",1099.6,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Aungier Street, Dublin 2",1012.14,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Aungier Street, Dublin 2",1012.14,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Balbriggan, Dublin",1000.34,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Balbriggan, Dublin",826.33,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Balbriggan, Dublin",981.76,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Baldoyle, Dublin 13",1087.72,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Baldoyle, Dublin 13",1193.84,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Baldoyle, Dublin 13",1319.51,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballinteer, Dublin 16",1233.52,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballinteer, Dublin 16",1313.11,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballsbridge, Dublin 4",1426.4,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballsbridge, Dublin 4",1815.03,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballsbridge, Dublin 4",1926.82,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballsbridge, Dublin 4",2254.15,Detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballsbridge, Dublin 4",761.1,Other flats,All bedrooms,45.21,150.8,0,1982000
2009,"Ballycullen, Dublin 24",1091.24,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballycullen, Dublin 24",1091.24,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Ballycullen, Dublin 24",1277.96,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1000.53,Apartment,1 to 2 bed,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1000.53,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1000.53,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1022.22,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1110.26,Semi detached house,1 to 3 bed,45.21,150.8,0,1982000
2009,"Ballyfermot, Dublin 10",1110.26,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Ballymun, Dublin 11",907.36,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballymun, Dublin 9",922.35,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Ballymun, Dublin 9",922.35,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Beaumont, Dublin 9",1009.87,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Beaumont, Dublin 9",1217.59,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",1267.93,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",1394.53,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",1485.83,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",1834.04,Detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",882.52,Other flats,1 to 3 bed,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",882.52,Other flats,1 to 2 bed,45.21,150.8,0,1982000
2009,"Blackrock, Dublin",882.52,Other flats,All bedrooms,45.21,150.8,0,1982000
2009,"Blanchardstown, Dublin 15",1039.87,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Blanchardstown, Dublin 15",1111.47,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Blanchardstown, Dublin 15",1142.25,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Booterstown, Dublin",1318.02,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Booterstown, Dublin",1318.02,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Booterstown, Dublin",1444.25,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Booterstown, Dublin",1631.71,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Cabinteely, Dublin 18",1214.43,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Cabinteely, Dublin 18",1377.5,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Cabinteely, Dublin",1187.63,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Cabinteely, Dublin",1187.63,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",1113.48,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",1175.06,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",635.76,Other flats,All bedrooms,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",635.76,Other flats,1 to 2 bed,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",635.76,Other flats,1 to 3 bed,45.21,150.8,0,1982000
2009,"Cabra, Dublin 7",889.44,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Carpenterstown, Dublin 15",1054.12,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Carpenterstown, Dublin 15",1054.12,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Carpenterstown, Dublin 15",1184.7,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Carrickmines, Dublin 18",1220.32,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Carrickmines, Dublin 18",1220.32,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Castleknock, Dublin 15",1123.31,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Castleknock, Dublin 15",1159.6,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Castleknock, Dublin 15",1214.91,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Castleknock, Dublin 15",1319.19,Detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Chapelizod, Dublin 20",1058.46,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Chapelizod, Dublin 20",1104.68,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Charlemont Street, Dublin 2",1370.7,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Charlemont Street, Dublin 2",1370.7,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Cherry Orchard, Dublin 10",999.25,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Cherry Orchard, Dublin 10",999.25,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Christchurch, Dublin 8",1055.42,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Churchtown, Dublin 14",1179.11,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Churchtown, Dublin 14",1179.11,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Churchtown, Dublin 14",1457.5,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Churchtown, Dublin 14",1478.23,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Citywest, Dublin 24",1010.14,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Citywest, Dublin 24",1010.14,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Citywest, Dublin",1043.54,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Citywest, Dublin",1043.54,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Citywest, Dublin",1271.43,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clondalkin, Dublin 22",1071.83,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Clondalkin, Dublin 22",1090.82,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clondalkin, Dublin 22",979.45,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clonee, Dublin 15",1031.22,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonee, Dublin 15",1140.49,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonee, Dublin 15",942.19,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clongriffin, Dublin 13",1062.45,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clonliffe, Dublin 3",609.17,Other flats,All bedrooms,45.21,150.8,0,1982000
2009,"Clonliffe, Dublin 3",609.17,Other flats,1 to 2 bed,45.21,150.8,0,1982000
2009,"Clonliffe, Dublin 3",609.17,Other flats,1 to 3 bed,45.21,150.8,0,1982000
2009,"Clonliffe, Dublin 3",929.05,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clonliffe, Dublin 3",929.05,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Clonsilla, Dublin 15",1044.75,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonsilla, Dublin 15",1170.25,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonsilla, Dublin 15",1233.73,Detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonsilla, Dublin 15",982.78,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clonskeagh, Dublin 14",1326.72,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clonskeagh, Dublin 14",1470.57,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Clonskeagh, Dublin 14",1705.37,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",1119.02,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",1373.87,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",1435.07,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",658.82,Other flats,All bedrooms,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",658.82,Other flats,1 to 2 bed,45.21,150.8,0,1982000
2009,"Clontarf, Dublin 3",658.82,Other flats,1 to 3 bed,45.21,150.8,0,1982000
2009,"Coolmine, Dublin 15",995.44,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Coolmine, Dublin 15",995.44,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Cork Street, Dublin 8",1133.81,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Cork Street, Dublin 8",1133.81,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Crumlin, Dublin 12",1122.39,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Crumlin, Dublin 12",1149.79,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Crumlin, Dublin 12",981.28,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Dalkey, Dublin",1372.46,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Dalkey, Dublin",1518.33,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Dalkey, Dublin",1548.33,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Dartry, Dublin 6",1207.99,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Dolphins Barn, Dublin 8",1133.93,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Dolphins Barn, Dublin 8",1133.93,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Donabate, Dublin",1162.68,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Donabate, Dublin",880.61,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Donabate, Dublin",880.61,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Donaghmede, Dublin 13",1056.04,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Donaghmede, Dublin 13",1056.04,Apartment,1 to 3 bed,45.21,150.8,0,1982000
2009,"Donaghmede, Dublin 13",1161.11,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Donnybrook, Dublin 4",1350.24,Apartment,All bedrooms,45.21,150.8,0,1982000
2009,"Donnybrook, Dublin 4",1579.83,Terrace house,All bedrooms,45.21,150.8,0,1982000
2009,"Donnybrook, Dublin 4",1834.54,Semi detached house,All bedrooms,45.21,150.8,0,1982000
2009,"Donnybrook, Dublin 4",771.11,Other flats,1 to 3 bed,45.21,150.8,0,1982000
